Unnamed: 0,title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county,neighborhood
18986,$2900 / 1br - 804ft2 - 1 Bed 1 Bath Modern High Rise Apt w/Parking & Laundry ,"QR Code Link to This Post
            
        
Candlestick Point gated community offers the ease of suburban life in the close proximity of the city. 
Easy access to 101 & 280 freeway. 
Only 14 mins from Downtown SF, Financial District, Mission Bay. 9 mins to SFO Airport. 30 minutes southward to the heart of Silicon Valley.
*Apartment/Condominium*
- 804 sq/ft
- Open floor plan living/dining room and kitchen
- Bamboo floors in living area/carpet bedroom
- Double-paned windows, climate/noise control
- In-home washer & dryer
- Water, garbage, composting, and recycling included
- Dual master sinks/separate vanity area
- Shower/soaking bathtub
- Built-in linen cabinets in vanity area
- 2 walk-in closets
- Sunny private patio
- Central heater included
- Kitchen includes bar peninsula
- Stainless steel, energy-efficient appliances, french door refrigerator, range hood, silent dishwasher, and - convection gas range (5-burner grill)
- No Smoking in home 
*Premium Community Amenities*
- 24 hour on-site security guard
- Gated community 
- Parking included, garage with one reserved space and multiple guest spaces
- Free shuttle to Caltrain and BART (M-F)
- MUNI buses are available from nearby Third Street
- 24 hour fitness center
- Terrace overlooking waterfront view
- BBQ grill and seating
- Bike storage
- Secured package drop-off/delivery
- Elevator service
Terms:
*Available now
*Monthly Rent: $2,900
*Security Deposit: $4,350
*Lease Term: 12 months
*Owner pays water, gas, garbage, and HOA fees
*Tenant pays electric
**Please email me if you are interested in the listing.**
Please include the following information:
- Profession (if you are working) or school and major (if you are a student)
- Source of income
- LinkedIn Profile link
- Anything else you like me to know about you
*** Move in date must be 30 days or less from date of application approval. *** 
Property owner trusts that all material in posting to be correct and assume no legal responsibility for the accuracy. All information is subject to change or withdrawal without further notice.",37.709988,-122.38151299999998,bayview,2018-10-14 14:46:20,2018-10-14 14:49:08,2900.0,False,804.0,1.0,1.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,bayview
18988,$3577 / 1br - 671ft2 - 1 Bed 1 Bath Unit Available in Breathtaking Location! ,"QR Code Link to This Post
            
        
Unit 04-525 is a beautiful 1 bedroom, 1 bath apartment home in the heart of SOMA. Your new home comes with a full kitchen space with an island attached and new stainless steel appliances. This apartment has hardwood floor in common areas, carpet, and great floor space. All of our units come with full size washer/dryer. 
Location, location, location! Enjoy the neighborhood with friends! Your new home gives you easy access to the entire city! In just a short walk away you can enjoy fine food and limitless fun and adventure! The Bart and Cal Train are just a short walk away and the bus is literally at your doorstep! 
awesome amenities:
**24-hour Security and Package Service
**Two 24-hour fitness centers
**Assigned controlled access parking 
**Newly installed electric vehicle charging stations
**Multiple business centers throughout community 
**Two private rooftops terraces with BBQ areas and beautiful city views! Perfect for a BBQ with guests!
**Free Wi-Fi in common areas
And yes, we are pet friendly - We have two dog wash stations and a dog park/walk for your furry family members. :-)
Call or stop by for a visit! We look forward to meeting you!
-Your MOSSO Team
MOSSO
900 Folsom Street
San Francisco CA 94107
www.mossosf.comshow contact info

Equal Housing Opportunity
*Pricing and availability subject to change at any time.
*Photos shown may not reflect actual available apartment, as our floor plans are all unique and different
do NOT contact me with unsolicited services or offers",37.780265,-122.40338700000001,SOMA / south beach,2018-10-15 12:55:16,,3577.0,False,671.0,1.0,1.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
18989,"$2995 / 1br - 700ft2 - 1-Bed Edwardian, High Ceilings, Bay Windows, First Floor, Bright ","QR Code Link to This Post
            
        
Charming Edwardian Building in the Pacific Height Neighborhood of San Francisco
3 Story Building and unit is on the 1st floor. 
Refrigerator, Gas stove, and lots of kitchen cupboards for storage
High ceilings and Bay windows that bring in light, unit faces North and is in the front of the buildings
Hardwood floors in main room, closets and bedroom. Tile in kitchen and bathroom.
Gas heating with controller in unit
Laundry is right down the hall. $1.75 wash, $1.25 Dry - all quarter operated
Cable Ready - Comcast, Dish, ATT. etc.
Cats are fine with deposit, no dogs
Water and Garbage are included in rent, Gas and electric are separate.
1 year lease, and then month to month after. 
- Great neighborhood as you are close to Whole Foods (2 blocks away), Walgreens, laundromat, and several coffee shops, and parks to enjoy in pacific heights.
- Commuters have easy access to the freeway right on Gough (cross street) or 2 blocks down to Van Ness to get on 101 to the south bay/silicon valley.
-Walking to upper Fillmore or Hayes Valley is a 15-20 minute stroll. Marina and Nob Hill in 10 minutes.
Great location for those trying to get downtown or to SOMA as well.",37.788070000000005,-122.42523700000001,lower pac hts,2018-10-05 10:06:11,2018-10-13 08:26:22,2995.0,False,700.0,1.0,1.0,cats,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,lower pac hts
18990,$2795 / 1br - 1 Bed Top Floor Hardwood Floors w/Free Parking 9999999999999999999999 ,"QR Code Link to This Post
            
        
NEW ONE BEDROOM in RICHMOND DISTRICT
SAN FRANCISCO, CALIFORNIA 94121
474-27th Avenue(between Geary Boulevard & Clement Street)
REMODELED Well-lighted top floor unit.
New hardwood flooring.
New kitchen counter and floor with ample cabinet/counter space.
REMODELED BATHROOM.
NEW WINDOWS.
New vertical blinds in living area and kitchen.
Cable-ready.
Coin-operated laundry facilities on the premises.
Water and garbage furnished.
No Pets.
One-year lease.
One free parking spot(for compact automobiles only) with remote.
To make an appointment to look at the apartment, call  show contact info
.",37.780467,-122.48691299999999,richmond / seacliff,2018-10-01 11:49:02,2018-10-13 20:26:09,2795.0,False,,1.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,richmond / seacliff
18991,$2795 / 1br - 1 Bed Top Floor Hardwood Floors w/Free Parking 9999999999999999999999 ,"QR Code Link to This Post
            
        
NEW ONE BEDROOM in RICHMOND DISTRICT
SAN FRANCISCO, CALIFORNIA 94121
474-27th Avenue(between Geary Boulevard & Clement Street)
REMODELED Well-lighted top floor unit.
New hardwood flooring.
New kitchen counter and floor with ample cabinet/counter space.
REMODELED BATHROOM.
NEW WINDOWS.
New vertical blinds in living area and kitchen.
Cable-ready.
Coin-operated laundry facilities on the premises.
Water and garbage furnished.
No Pets.
One-year lease.
One free parking spot(for compact automobiles only) with remote.
To make an appointment to look at the apartment, call  show contact info
.",37.780467,-122.48691299999999,richmond / seacliff,2018-10-09 18:42:35,2018-10-14 15:04:12,2795.0,False,,1.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,richmond / seacliff
18992,$2795 / 1br - 1 Bed Top Floor Hardwood Floors w/Free Parking 9999999999999999999999 ,"QR Code Link to This Post
            
        
NEW ONE BEDROOM in RICHMOND DISTRICT
SAN FRANCISCO, CALIFORNIA 94121
474-27th Avenue(between Geary Boulevard & Clement Street)
REMODELED Well-lighted top floor unit.
New hardwood flooring.
New kitchen counter and floor with ample cabinet/counter space.
REMODELED BATHROOM.
NEW WINDOWS.
New vertical blinds in living area and kitchen.
Cable-ready.
Coin-operated laundry facilities on the premises.
Water and garbage furnished.
No Pets.
One-year lease.
One free parking spot(for compact automobiles only) with remote.
To make an appointment to look at the apartment, call  show contact info
.",37.780467,-122.48691299999999,richmond / seacliff,2018-10-09 19:18:48,2018-10-14 15:05:17,2795.0,False,,1.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,richmond / seacliff
18993,$2795 / 1br - 1 Bed Top Floor Hardwood Floors w/Free Parking 9999999999999999999999 ,"QR Code Link to This Post
            
        
NEW ONE BEDROOM in RICHMOND DISTRICT
SAN FRANCISCO, CALIFORNIA 94121
474-27th Avenue(between Geary Boulevard & Clement Street)
REMODELED Well-lighted top floor unit.
New hardwood flooring.
New kitchen counter and floor with ample cabinet/counter space.
REMODELED BATHROOM.
NEW WINDOWS.
New vertical blinds in living area and kitchen.
Cable-ready.
Coin-operated laundry facilities on the premises.
Water and garbage furnished.
No Pets.
One-year lease.
One free parking spot(for compact automobiles only) with remote.
To make an appointment to look at the apartment, call  show contact info
.",37.780467,-122.48691299999999,richmond / seacliff,2018-10-10 18:55:43,2018-10-15 10:26:49,2795.0,False,,1.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,richmond / seacliff
18994,$3195 / 1br - 1 BED with lots of natural night in city center ,"QR Code Link to This Post
            
        
This is a beautiful 1 bedroom apartment, close to all public transport links and within walking distance of the city center. The apartment is available from Nov. 1st. or Dec. 1st.
The best feature of this apartment apart from the modern loft feel, is the private rooftop terrace with stunning views of the city skyline.
Please text to arrange a viewing.",37.774157,-122.413319,SOMA / south beach,2018-10-13 09:31:11,,3195.0,False,,1.0,1.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
18995,$2100 / 1br - 1 bedroom 1 bath apt in Outer Sunset near Oceaan Beach ,"QR Code Link to This Post
            
        
1 bedroom 1 bath apartment with Small Living Room, small kitchen with eating area. 
Near Ocean Beach. Taraval Street near 46th Ave & L street car stop. 
No Pet and No Smoking Please. 
Call  show contact info
 for appointment.",37.741813,-122.50354899999999,sunset / parkside,2018-10-04 21:45:41,2018-10-13 09:44:07,2100.0,False,,1.0,1.0,none,none,covered,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,sunset / parkside
18996,$2900 / 1br - 425ft2 - 1 Bedroom 1 Bath - Nob Hill ,"QR Code Link to This Post
            
        
Apartment is located on the 3rd floor of a 4-story building with plenty of natural sunlight.
The apartment feature a new renovated kitchen and bathroom.
Kitchen has a gas stove, refrigerator, microwave, garbage disposal and dishwasher.
Kitchen has tile floors.
Bathroom totally renovated with new tile and fixtures.
Laminate hardwood floors in the bedroom and living rooms.
Available for immediate move-in.
Easy access to public transportation - Muni, Bart, and Cable Car.
Walking distance to the Financial District, Downtown, Union Square, Little Italy and North Beach.
Laundry facility is 1 block away.
One year Lease.  Water & garbage is included.  Non Smoking Building
Shown by Appointment Only.  Please call Larry or Pearl at  show contact info
 to schedule an appointment.",37.793642999999996,-122.41118600000001,nob hill,2018-10-11 17:14:51,,2900.0,False,425.0,1.0,1.0,none,none,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,nob hill
18997,$2800 / 1br - 425ft2 - 1 Bedroom 1 Bath - Nob Hill ,"QR Code Link to This Post
            
        
Apartment is located on the 2nd floor.
The apartment feature a newly renovated kitchen and bathroom.
Kitchen has a gas stove, refrigerator, microwave, garbage disposal and dishwasher .
Kitchen features new cabinets and tile floors.
Bathroom is totally renovated with new tile and fixtures.
Laminate hardwood floors in the bedroom and living rooms.
Apartment is located within walking distance to the Financial District, Downtown, Union Square and North Beach.
Easy access to public transportation - Muni, Bart, and Cable Car.
Laundry facility is 1 block away.
One year lease.  Water and garbage is included.  Non Smoking Building.
Shown by Appointment Only.  Please call Larry or Pearl at  show contact info
 to schedule an appointment.",37.793384,-122.411134,nob hill,2018-10-13 07:28:44,,2800.0,False,425.0,1.0,1.0,none,none,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,nob hill
